DATE,avg_weekly_earnings,CPI_index,unemp_rate,emp_rate,index
2010 Oct,0.9874652894921176,0.12451988884769616,-2.1739130434782483,-2.4390243902438935,-0.9998460953097643
2010 Nov,-0.29167255579682916,0.04206464238194485,3.3333333333333437,3.750000000000009,-0.9473285335354298
2010 Dec,0.30798969072165505,0.1718440789203024,-2.1505376344086113,-2.4096385542168752,1.520085797055959
2011 Jan,1.7574737599403978,0.47632300539741657,7.692307692307709,8.641975308641992,-0.09479731303834171
2011 Feb,-1.3142777784791893,0.49313650254514396,-3.0612244897959218,-3.409090909090917,-0.8356096963392678
2011 Mar,-0.09850830284267031,0.97510720305094,-3.157894736842115,-3.529411764705892,1.765059026746818
2011 Apr,0.5557761016276253,0.6439429535457064,-5.434782608695654,-6.0975609756097615,-1.9168556794343483
2011 May,1.5664200298001862,0.4704187527233561,0,0,0.7763636304417787
2011 Jun,-1.899615061502391,-0.10709670566992902,6.896551724137945,7.792207792207817,3.019800913556847
2011 Jul,0.864030266622362,0.08860456667936223,0,0,-1.089440127327912
2011 Aug,-0.39283270395620296,0.27575889023645495,-2.1505376344086113,-2.4096385542168752,2.5603344282885354
2011 Sep,0.5826675487252686,0.15184621156945077,-3.296703296703285,-3.703703703703687,-1.099302112218703
2011 Oct,2.5574865295590943,-0.20626826333582926,-3.409090909090917,-3.8461538461538547,-0.24421360716944118
2011 Nov,-2.070692121750295,-0.08435613304419443,-3.529411764705892,-4.000000000000014,-0.6799970325882421
2011 Dec,0.5503431773817846,-0.24665163771382392,1.2195121951219745,1.3888888888889062,0.9306142201135126
2012 Jan,1.7609779314145424,0.44001914282676413,6.024096385542177,6.849315068493156,0.42495265274895555
2012 Feb,-1.5015754233950407,0.4402973551276279,-1.1363636363636576,-1.2820512820512997,0.24608761175657357
2012 Mar,-0.04248513020441713,0.7594558623930991,-3.44827586206895,-3.8961038961038863,0.0918363015336654
2012 Apr,2.1214091056829254,0.30210295040804525,-8.333333333333337,-9.459459459459463,-0.8757302924479848
2012 May,-2.3711302346647756,-0.11734793663211729,2.5974025974025983,2.9850746268656803,0.8108361943919729
2012 Jun,0.3260024575569842,-0.14663968844504938,6.329113924050622,7.246376811594213,2.542234276013411
2012 Jul,1.8271802434574047,-0.16297858618254946,2.3809523809523725,2.7027027027026973,-1.4729471764053814
2012 Aug,-1.5084196573224018,0.5565158181437102,-4.651162790697683,-5.263157894736848,1.687793542675875
2012 Sep,2.60445873365982,0.4462212267611232,-7.317073170731703,-8.333333333333325,-1.0264176341914788
2012 Oct,-2.062256336762336,-0.038892514055322014,-1.3157894736842035,-1.5151515151515138,-0.8673574306674037
2012 Nov,0.2976227383772123,-0.473808669488196,-1.3333333333333308,-1.538461538461533,-0.06582636217438154
2012 Dec,2.5766886336379136,-0.2693064490207231,2.7027027027026973,3.124999999999978,0.4872920762115651
2013 Jan,-2.1756686715764806,0.2957304192926058,11.842105263157897,13.636363636363647,0.08518471174741027
2013 Feb,0.7146553636117048,0.8190029529268728,-4.705882352941182,-5.333333333333334,0.29283504375154923
2013 Mar,-0.0012234211749673207,0.26145085843749527,-6.172839506172845,-7.042253521126762,0.6631186237614273
2013 Apr,0.37804176810991574,-0.10396394770870732,-6.578947368421051,-7.57575757575758,-0.9632794006171563
2013 May,-0.5435974940886878,0.17804077735872337,2.8169014084507005,3.2786885245901676,0.2175634730447129
2013 Jun,2.30514705882352,0.2399708085599528,6.849315068493156,7.9365079365079305,2.734186198753119
2013 Jul,-1.9273846743570244,0.03939975332329926,-1.2820512820512775,-1.4705882352941124,-1.836908491049205
2013 Aug,0.2491694352159346,0.12029315570472043,-5.1948051948051965,-5.97014925373135,2.6747192368865136
2013 Sep,2.7316146011014064,0.11630044852635191,-4.109589041095885,-4.761904761904756,-0.5701883098594429
2013 Oct,-1.9212979434996003,-0.2575283259804717,0,0,-1.12423538919878
2013 Nov,0.2902125807153766,-0.2042424190523473,-5.714285714285716,-6.666666666666677,-0.254729729052916
2013 Dec,1.6675106706214304,-0.00858114978825597,-1.5151515151515138,-1.7857142857142794,0.24523735400745483
2014 Jan,-1.856002656514999,0.3720247673236088,7.692307692307687,9.090909090909083,-0.07052610066800025
2014 Feb,2.173860505582681,0.3697908650968751,0,0,0.6315738821142336
2014 Mar,0.5026314233339324,0.6440044126228228,-2.857142857142858,-3.3333333333333326,1.4620325799356015
2014 Apr,-1.2285243586726224,0.3296754453157691,-13.235294117647056,-15.517241379310331,-1.397076439099676
2014 May,-0.4098360655737765,0.34926098400485106,3.3898305084745672,4.081632653061207,0.8620320536118831
2014 Jun,1.9547325102880597,0.18621269440941557,3.2786885245901676,3.9215686274509887,2.816236751070167
2014 Jul,-1.6321310398235256,-0.03901939641608454,3.1746031746031855,3.7735849056603765,-1.6965004157712738
2014 Aug,0.3721595992127291,-0.1670514165792225,-3.076923076923077,-3.6363636363636376,2.375338210730926
2014 Sep,0.40880839483283804,0.07525688243108508,-9.523809523809524,-11.32075471698113,-0.8213050812527323
2014 Oct,0.12190647524590315,-0.251227781255392,-3.508771929824561,-4.255319148936176,-1.0068495786354714
2014 Nov,2.231836773293616,-0.5399417941061246,0,0,0.1873638259537902
2014 Dec,-1.6593048264378685,-0.5670100910010967,-1.8181818181818077,-2.2222222222222143,-0.11203346066024356
2015 Jan,0.00940656342962587,-0.4705892373473297,12.962962962962955,15.909090909090896,-0.5616695491397761
2015 Feb,1.9022985127270742,0.43430449237722435,-4.91803278688524,-5.882352941176472,-0.4169909658467863
2015 Mar,0.2492125575438653,0.595172161109736,-3.4482758620689724,-4.166666666666674,-0.042462095470074956
2015 Apr,-1.2602285674826463,0.2032873254587786,-8.92857142857143,-10.869565217391308,-2.2320219758657944
2015 May,-0.24127561367928152,0.5097232025494725,3.9215686274509887,4.878048780487809,0.21022548815965436
2015 Jun,-0.19278628763713668,0.3502869998528224,3.7735849056603765,4.651162790697683,2.414974705700934
2015 Jul,0.2832993842335707,0.0067047159295619,1.8181818181818077,2.2222222222222143,-1.1865919799444846
2015 Aug,2.598524467687713,-0.14162762828194841,-7.142857142857128,-8.695652173913038,2.215757575757582
2015 Sep,-2.2391625896006295,-0.15567565753034085,-5.769230769230771,-7.14285714285714,-2.1619177981409776
2015 Oct,0.9438793324177741,-0.044968375044651676,-2.0408163265306256,-2.564102564102577,-0.9577662674324916
2015 Nov,1.79285854288449,-0.21106803790814643,0,0,-1.3127806554412813
2015 Dec,-1.5268213120695928,-0.34170964371187385,0,0,-0.6442182324692403
2016 Jan,0.31055900621117516,0.16531022090686687,10.416666666666675,13.157894736842103,0.9232806928171078
2016 Feb,-0.37037037037037646,0.0823076533454925,-1.8867924528301772,-2.3255813953488302,-0.5430250706164874
2016 Mar,0.3326159264331885,0.4306000143392774,-1.9230769230769384,-2.3809523809523947,-0.8910019762825683
2016 Apr,0.6859686152151934,0.4741067979104008,-7.843137254901955,-9.756097560975597,-0.46404924186173035
2016 May,1.189418278761356,0.4045790998115084,-4.255319148936176,-5.405405405405405,-0.0822123032409472
2016 Jun,-1.5852642482379609,0.32843661672818936,13.33333333333333,17.142857142857125,3.407563782406098
2016 Jul,0.43358883422948136,-0.1618136404749948,0,0,-1.7180443453018168
2016 Aug,-0.07859754638963601,0.09184301078843937,-1.9607843137254832,-2.4390243902438935,2.247107901101719
2016 Sep,0.9017327861376989,0.2403995864628916,-4.0000000000000036,-5.000000000000004,-1.4417940917063943
2016 Oct,2.3036684705855848,0.12467485130143174,-2.083333333333326,-2.631578947368407,-0.6095274101319159
2016 Nov,-2.1192711209276682,-0.15554608673349346,-6.382978723404253,-8.108108108108103,-1.1117079877265956
2016 Dec,0.11621216053074868,0.03273213923173923,2.2727272727272707,2.941176470588225,1.0634379891354406
2017 Jan,1.9969797371920395,0.5827727890254764,13.33333333333333,17.142857142857125,-0.08907919444064438
2017 Feb,-1.3988022893509755,0.3146117386416458,-3.9215686274509665,-4.878048780487787,-0.4796328286077678
2017 Mar,-0.11541909457641886,0.08127978719472129,-6.122448979591855,-7.692307692307709,1.0838149553432874
2017 Apr,2.5533728978987424,0.2965533365326678,-10.869565217391308,-13.888888888888895,-1.646159749505749
2017 May,-1.9548641878069817,0.08547218268963874,0,0,1.2487558521030673
2017 Jun,-0.09260705598822527,0.09071110148610728,9.756097560975618,12.903225806451623,2.994335369202261
2017 Jul,2.4066649542677787,-0.06899226388520363,2.2222222222222143,2.857142857142847,-1.5962701325839102
2017 Aug,-1.8244672730048705,0.29944522971085963,-2.1739130434782483,-2.777777777777768,1.441047860631195
2017 Sep,0.8142182727020275,0.5294905893230117,-8.888888888888902,-11.428571428571443,-1.3982464372456538
2017 Oct,2.0714427378302647,-0.06320421037276924,-4.8780487804877986,-6.451612903225801,0.6956686569993265
2017 Nov,-1.7066430622422746,0.0024324685907517463,0,0,-0.17397886493650816
2017 Dec,0.707249305380131,-0.058783227726233456,0,0,0.8564237238006145
2018 Jan,-0.4111187446156461,0.5447745452775266,15.384615384615397,20.68965517241379,-0.057567917842227256
2018 Feb,0.8070167754369084,0.45346899748657243,-2.2222222222222143,-2.857142857142847,0.17703715811052678
2018 Mar,0.11188233888399512,0.2261125904149175,-6.818181818181834,-8.82352941176473,0.7221320144210175
2018 Apr,2.5530575929864074,0.3975091563348965,-9.756097560975597,-12.903225806451601,-0.603756424731472
2018 May,-2.0959192526212145,0.4158916925434797,-2.7027027027027084,-3.703703703703709,-0.5779705546239522
2018 Jun,0.16966369845248241,0.1593875701543901,16.666666666666675,23.076923076923084,3.270440624206916
2018 Jul,2.0346735999482224,0.006746326228523891,-2.3809523809523947,-3.125000000000011,-1.1640893635087468
2018 Aug,-1.2254305924148001,0.055554232835719475,-4.8780487804877986,-6.451612903225801,2.63268390185194
2018 Sep,2.254335260115603,0.11620251758901468,-7.692307692307687,-10.344827586206895,-1.4258592767577127
2018 Oct,-1.653999958126584,0.1766763455725906,-2.777777777777779,-3.8461538461538547,-1.032410577331333
2018 Nov,0.1468928959189375,-0.3349348518100981,0,0,-0.27045777805263516
2018 Dec,2.7145954678797546,-0.31939628151310684,5.714285714285716,8.000000000000007,0.3792220425476778
2019 Jan,-2.186510482418924,0.19065966652469513,18.918918918918926,25.92592592592593,-0.437633382141589
2019 Feb,0.2528431631843464,0.4227053140096748,-6.818181818181834,-8.82352941176473,-0.40126302359783095
2019 Mar,0.5867206956228221,0.5641358356806014,-4.8780487804877986,-6.451612903225801,0.30505551153741095
2019 Apr,0.25178346621905767,0.5295001612890538,-15.384615384615385,-20.6896551724138,-2.3462670113577277
2019 May,-0.2877773126831351,0.21287585893843275,3.0303030303030276,4.347826086956519,0.5538054873746701
2019 Jun,2.189221808259423,0.019914718148150712,11.764705882352944,16.666666666666675,2.7065382064922705
2019 Jul,-1.8598966838175635,0.16709416224534035,5.263157894736836,7.14285714285714,-1.8594782876442117
2019 Aug,0.8717036416910684,-0.005066823608290694,-5.000000000000004,-6.666666666666677,2.8240738471192017
2019 Sep,2.1692446546948574,0.07834485769300237,-13.157894736842103,-17.85714285714286,-1.7937561799820534
2019 Oct,-1.8195849071930503,0.22861905522297832,0,0,-1.5814559531311168
2019 Nov,-0.04447110412443278,-0.053624303466914824,0,0,0.1582401797860955
2019 Dec,2.3600864985669823,-0.09097695250538385,3.0303030303030276,4.347826086956519,0.19088837954677196
2020 Jan,-2.134842818154248,0.3879769937814803,17.647058823529417,25,-0.46834861889261115
2020 Feb,2.363196926191402,0.2740618131495287,-5.000000000000004,-6.666666666666677,0.7506714064322795
2020 Mar,0.055496135450927575,-0.21764510317846542,18.42105263157896,25,-3.967247925790196
2020 Apr,3.578019584312364,-0.6686941866997254,220.00000000000003,282.8571428571429,-15.636714443219402
2020 May,-0.15091179935545762,0.0019501616683959,-9.722222222222221,-10.447761194029848,2.7868231547128586
2020 Jun,-1.7873510540788229,0.5472046927775365,-13.846153846153852,-15.000000000000002,9.402544562812931
2020 Jul,0.08737006185404184,0.5058243501669724,-6.249999999999989,-6.8627450980392135,2.2790615590894348
2020 Aug,2.748762511283709,0.31532105240814623,-19.047619047619047,-21.052631578947366,3.2388357277753466
2020 Sep,-1.9086696273411863,0.13927469432666317,-9.411764705882353,-10.666666666666668,-2.524231871828664
2020 Oct,0.9379644301841461,0.04149377593360981,-14.28571428571429,-16.417910447761198,0.7782703245232447
2020 Nov,1.85459651312454,-0.061062721784410634,-3.0303030303030165,-3.5714285714285587,-0.22470651213165604
2020 Dec,-0.5887533745620122,0.09414784670425114,1.5625,1.8518518518518379,1.6059133378667045
2021 Jan,0.1588937145498459,0.42537834870275404,4.615384615384621,5.454545454545445,1.1930990797203833
2021 Feb,-0.6364895008076243,0.5474382793923205,-2.941176470588236,-3.4482758620689724,-3.067465429958882
2021 Mar,0.8302208116424348,0.7083273133749568,-6.060606060606055,-7.142857142857128,2.8211978980291708
2021 Apr,1.2235614755671476,0.8218909154060094,-8.064516129032262,-9.615384615384615,-1.6183511893105629
2021 May,1.8496572777519704,0.8017105154762838,-3.508771929824561,-4.255319148936176,1.1831426918352594
2021 Jun,-1.9138043377082692,0.929066290235725,10.909090909090914,13.33333333333333,2.692201452869414
2021 Jul,0.40427429916298774,0.4810523526293853,-6.5573770491803245,-7.843137254901955,-0.6869437998384242
2021 Aug,2.2145557655954606,0.206591136361145,-7.017543859649134,-8.510638297872353,1.817836565609121
2021 Sep,-1.4221909878586736,0.2715970859058281,-13.20754716981133,-16.279069767441868,-3.0574003655373883
2021 Oct,1.165986585995027,0.8308118552003085,-6.521739130434778,-8.333333333333325,1.3693442659468147
2021 Nov,0.16041094874268413,0.4913427504347645,-9.302325581395344,-12.121212121212121,0.436098486740244
2021 Dec,0.9007507799409398,0.3072517161483601,-5.128205128205121,-6.896551724137923,-0.09447885463781391
2022 Jan,1.1633667908325096,0.8414573783545265,18.918918918918926,25.92592592592593,0.8708238184449879
2022 Feb,-0.7817743193484494,0.9133979256476854,-6.818181818181834,-8.82352941176473,0.7400470140548787
2022 Mar,0.28336380255939986,1.3351379548562692,-7.317073170731703,-9.677419354838701,0.9702070800430729
2022 Apr,0.4940297147024042,0.5582531025655202,-13.157894736842103,-17.85714285714286,-2.1482133311083507
2022 May,1.699742408300975,1.1023523999598828,3.0303030303030276,4.347826086956519,0.9438068562080071
2022 Jun,-1.4697750744697924,1.3736075758819855,11.764705882352944,16.666666666666675,2.0844833581182165
2022 Jul,0.5539564438168831,-0.011811913833770227,0,0,-0.8175569316742903
2022 Aug,0.1557295886218446,-0.03543992763505033,0,0,1.671777489549564
2022 Sep,0.7441827022460323,0.21507845130008807,-13.157894736842103,-17.85714285714286,-1.3792254582787877
2022 Oct,2.341847249110107,0.4056494434112379,3.0303030303030276,4.347826086956519,-0.2551284494827333
2022 Nov,-1.912549252065976,-0.10100264418881899,0,0,-0.6598704120431509
2022 Dec,0.45857698938875924,-0.30700914645410693,-2.941176470588236,-4.166666666666674,-0.9455581517286871
2023 Jan,2.2346467559581695,0.7995363834540026,18.181818181818187,26.086956521739136,1.1072744173575844
2023 Feb,-1.460662490048814,0.5582110505732318,0,0,0.3283591984447831
2023 Mar,-0.1115248164670346,0.33107299561230263,-7.692307692307687,-10.344827586206895,0.3378765764172398
2023 Apr,2.7209030409058643,0.5059038683258521,-13.888888888888884,-19.23076923076923,-1.4438027758435057
2023 May,-2.063435007360248,0.25184350102023245,9.677419354838701,14.28571428571428,0.07546850909403435
2023 Jun,0.20273872047400499,0.3228914236486524,11.764705882352944,16.666666666666675,1.7012777748865782
2023 Jul,2.679108707975386,0.19075150192227053,0,0,-0.4626657153312119
2023 Aug,-1.4778701682563566,0.4367155068353501,2.6315789473684292,3.571428571428581,1.8817686685516755
2023 Sep,0.41897635283669743,0.24851315523766182,-7.692307692307687,-10.344827586206895,-1.7366674759245693
2023 Oct,2.0895753028339126,-0.03833795229848391,0,0,-0.9751924224690511
2023 Nov,-1.7011865418737449,-0.20151395484137025,-2.777777777777779,-3.8461538461538547,0.04070294773488303
2023 Dec,0.8212568651940977,-0.09933203278934544,0,0,0.19120645896395505
2024 Jan,-0.5396507543231399,0.5447503797930464,17.142857142857125,23.99999999999998,0.12758563465800066
2024 Feb,0.6841952601136292,0.6189671775550742,2.4390243902439046,3.2258064516129226,0.17880175525997188
