DATE,Series,Values
2016 Oct,unemp_rate,-2.083333333333326
2016 Oct,emp_rate,-2.631578947368407
2016 Oct,index,-0.6095274101319159
2016 Nov,avg_weekly_earnings,-2.1192711209276682
2016 Nov,CPI_index,-0.15554608673349346
2016 Nov,unemp_rate,-6.382978723404253
2016 Nov,emp_rate,-8.108108108108103
2016 Nov,index,-1.1117079877265956
2016 Dec,avg_weekly_earnings,0.11621216053074868
2016 Dec,CPI_index,0.03273213923173923
2016 Dec,unemp_rate,2.2727272727272707
2016 Dec,emp_rate,2.941176470588225
2016 Dec,index,1.0634379891354406
2017 Jan,avg_weekly_earnings,1.9969797371920395
2017 Jan,CPI_index,0.5827727890254764
2017 Jan,unemp_rate,13.33333333333333
2017 Jan,emp_rate,17.142857142857125
2017 Jan,index,-0.08907919444064438
2017 Feb,avg_weekly_earnings,-1.3988022893509755
2017 Feb,CPI_index,0.3146117386416458
2017 Feb,unemp_rate,-3.9215686274509665
2017 Feb,emp_rate,-4.878048780487787
2017 Feb,index,-0.4796328286077678
2017 Mar,avg_weekly_earnings,-0.11541909457641886
2017 Mar,CPI_index,0.08127978719472129
2017 Mar,unemp_rate,-6.122448979591855
2017 Mar,emp_rate,-7.692307692307709
2017 Mar,index,1.0838149553432874
2017 Apr,avg_weekly_earnings,2.5533728978987424
2017 Apr,CPI_index,0.2965533365326678
2017 Apr,unemp_rate,-10.869565217391308
2017 Apr,emp_rate,-13.888888888888895
2017 Apr,index,-1.646159749505749
2017 May,avg_weekly_earnings,-1.9548641878069817
2017 May,CPI_index,0.08547218268963874
2017 May,unemp_rate,0
2017 May,emp_rate,0
2017 May,index,1.2487558521030673
2017 Jun,avg_weekly_earnings,-0.09260705598822527
2017 Jun,CPI_index,0.09071110148610728
2017 Jun,unemp_rate,9.756097560975618
2017 Jun,emp_rate,12.903225806451623
2017 Jun,index,2.994335369202261
2017 Jul,avg_weekly_earnings,2.4066649542677787
2017 Jul,CPI_index,-0.06899226388520363
2017 Jul,unemp_rate,2.2222222222222143
2017 Jul,emp_rate,2.857142857142847
2017 Jul,index,-1.5962701325839102
2017 Aug,avg_weekly_earnings,-1.8244672730048705
2017 Aug,CPI_index,0.29944522971085963
2017 Aug,unemp_rate,-2.1739130434782483
2017 Aug,emp_rate,-2.777777777777768
2017 Aug,index,1.441047860631195
2017 Sep,avg_weekly_earnings,0.8142182727020275
2017 Sep,CPI_index,0.5294905893230117
2017 Sep,unemp_rate,-8.888888888888902
2017 Sep,emp_rate,-11.428571428571443
2017 Sep,index,-1.3982464372456538
2017 Oct,avg_weekly_earnings,2.0714427378302647
2017 Oct,CPI_index,-0.06320421037276924
2017 Oct,unemp_rate,-4.8780487804877986
2017 Oct,emp_rate,-6.451612903225801
2017 Oct,index,0.6956686569993265
2017 Nov,avg_weekly_earnings,-1.7066430622422746
2017 Nov,CPI_index,0.0024324685907517463
2017 Nov,unemp_rate,0
2017 Nov,emp_rate,0
2017 Nov,index,-0.17397886493650816
2017 Dec,avg_weekly_earnings,0.707249305380131
2017 Dec,CPI_index,-0.058783227726233456
2017 Dec,unemp_rate,0
2017 Dec,emp_rate,0
2017 Dec,index,0.8564237238006145
2018 Jan,avg_weekly_earnings,-0.4111187446156461
2018 Jan,CPI_index,0.5447745452775266
2018 Jan,unemp_rate,15.384615384615397
2018 Jan,emp_rate,20.68965517241379
2018 Jan,index,-0.057567917842227256
2018 Feb,avg_weekly_earnings,0.8070167754369084
2018 Feb,CPI_index,0.45346899748657243
2018 Feb,unemp_rate,-2.2222222222222143
2018 Feb,emp_rate,-2.857142857142847
2018 Feb,index,0.17703715811052678
2018 Mar,avg_weekly_earnings,0.11188233888399512
2018 Mar,CPI_index,0.2261125904149175
2018 Mar,unemp_rate,-6.818181818181834
2018 Mar,emp_rate,-8.82352941176473
2018 Mar,index,0.7221320144210175
2018 Apr,avg_weekly_earnings,2.5530575929864074
2018 Apr,CPI_index,0.3975091563348965
2018 Apr,unemp_rate,-9.756097560975597
2018 Apr,emp_rate,-12.903225806451601
2018 Apr,index,-0.603756424731472
2018 May,avg_weekly_earnings,-2.0959192526212145
2018 May,CPI_index,0.4158916925434797
2018 May,unemp_rate,-2.7027027027027084
2018 May,emp_rate,-3.703703703703709
2018 May,index,-0.5779705546239522
2018 Jun,avg_weekly_earnings,0.16966369845248241
2018 Jun,CPI_index,0.1593875701543901
2018 Jun,unemp_rate,16.666666666666675
2018 Jun,emp_rate,23.076923076923084
2018 Jun,index,3.270440624206916
2018 Jul,avg_weekly_earnings,2.0346735999482224
2018 Jul,CPI_index,0.006746326228523891
2018 Jul,unemp_rate,-2.3809523809523947
2018 Jul,emp_rate,-3.125000000000011
2018 Jul,index,-1.1640893635087468
2018 Aug,avg_weekly_earnings,-1.2254305924148001
2018 Aug,CPI_index,0.055554232835719475
2018 Aug,unemp_rate,-4.8780487804877986
2018 Aug,emp_rate,-6.451612903225801
2018 Aug,index,2.63268390185194
2018 Sep,avg_weekly_earnings,2.254335260115603
2018 Sep,CPI_index,0.11620251758901468
2018 Sep,unemp_rate,-7.692307692307687
2018 Sep,emp_rate,-10.344827586206895
2018 Sep,index,-1.4258592767577127
2018 Oct,avg_weekly_earnings,-1.653999958126584
2018 Oct,CPI_index,0.1766763455725906
2018 Oct,unemp_rate,-2.777777777777779
2018 Oct,emp_rate,-3.8461538461538547
2018 Oct,index,-1.032410577331333
2018 Nov,avg_weekly_earnings,0.1468928959189375
2018 Nov,CPI_index,-0.3349348518100981
2018 Nov,unemp_rate,0
2018 Nov,emp_rate,0
2018 Nov,index,-0.27045777805263516
2018 Dec,avg_weekly_earnings,2.7145954678797546
2018 Dec,CPI_index,-0.31939628151310684
2018 Dec,unemp_rate,5.714285714285716
2018 Dec,emp_rate,8.000000000000007
2018 Dec,index,0.3792220425476778
2019 Jan,avg_weekly_earnings,-2.186510482418924
2019 Jan,CPI_index,0.19065966652469513
2019 Jan,unemp_rate,18.918918918918926
2019 Jan,emp_rate,25.92592592592593
2019 Jan,index,-0.437633382141589
2019 Feb,avg_weekly_earnings,0.2528431631843464
2019 Feb,CPI_index,0.4227053140096748
2019 Feb,unemp_rate,-6.818181818181834
2019 Feb,emp_rate,-8.82352941176473
2019 Feb,index,-0.40126302359783095
2019 Mar,avg_weekly_earnings,0.5867206956228221
2019 Mar,CPI_index,0.5641358356806014
2019 Mar,unemp_rate,-4.8780487804877986
2019 Mar,emp_rate,-6.451612903225801
2019 Mar,index,0.30505551153741095
2019 Apr,avg_weekly_earnings,0.25178346621905767
2019 Apr,CPI_index,0.5295001612890538
2019 Apr,unemp_rate,-15.384615384615385
2019 Apr,emp_rate,-20.6896551724138
2019 Apr,index,-2.3462670113577277
2019 May,avg_weekly_earnings,-0.2877773126831351
2019 May,CPI_index,0.21287585893843275
2019 May,unemp_rate,3.0303030303030276
2019 May,emp_rate,4.347826086956519
2019 May,index,0.5538054873746701
2019 Jun,avg_weekly_earnings,2.189221808259423
2019 Jun,CPI_index,0.019914718148150712
2019 Jun,unemp_rate,11.764705882352944
2019 Jun,emp_rate,16.666666666666675
2019 Jun,index,2.7065382064922705
2019 Jul,avg_weekly_earnings,-1.8598966838175635
2019 Jul,CPI_index,0.16709416224534035
2019 Jul,unemp_rate,5.263157894736836
2019 Jul,emp_rate,7.14285714285714
2019 Jul,index,-1.8594782876442117
2019 Aug,avg_weekly_earnings,0.8717036416910684
2019 Aug,CPI_index,-0.005066823608290694
2019 Aug,unemp_rate,-5.000000000000004
2019 Aug,emp_rate,-6.666666666666677
2019 Aug,index,2.8240738471192017
2019 Sep,avg_weekly_earnings,2.1692446546948574
2019 Sep,CPI_index,0.07834485769300237
2019 Sep,unemp_rate,-13.157894736842103
2019 Sep,emp_rate,-17.85714285714286
2019 Sep,index,-1.7937561799820534
2019 Oct,avg_weekly_earnings,-1.8195849071930503
2019 Oct,CPI_index,0.22861905522297832
2019 Oct,unemp_rate,0
2019 Oct,emp_rate,0
2019 Oct,index,-1.5814559531311168
2019 Nov,avg_weekly_earnings,-0.04447110412443278
2019 Nov,CPI_index,-0.053624303466914824
2019 Nov,unemp_rate,0
2019 Nov,emp_rate,0
2019 Nov,index,0.1582401797860955
2019 Dec,avg_weekly_earnings,2.3600864985669823
2019 Dec,CPI_index,-0.09097695250538385
2019 Dec,unemp_rate,3.0303030303030276
2019 Dec,emp_rate,4.347826086956519
2019 Dec,index,0.19088837954677196
2020 Jan,avg_weekly_earnings,-2.134842818154248
2020 Jan,CPI_index,0.3879769937814803
2020 Jan,unemp_rate,17.647058823529417
2020 Jan,emp_rate,25
2020 Jan,index,-0.46834861889261115
2020 Feb,avg_weekly_earnings,2.363196926191402
2020 Feb,CPI_index,0.2740618131495287
2020 Feb,unemp_rate,-5.000000000000004
2020 Feb,emp_rate,-6.666666666666677
2020 Feb,index,0.7506714064322795
2020 Mar,avg_weekly_earnings,0.055496135450927575
2020 Mar,CPI_index,-0.21764510317846542
2020 Mar,unemp_rate,18.42105263157896
2020 Mar,emp_rate,25
2020 Mar,index,-3.967247925790196
2020 Apr,avg_weekly_earnings,3.578019584312364
2020 Apr,CPI_index,-0.6686941866997254
2020 Apr,unemp_rate,220.00000000000003
2020 Apr,emp_rate,282.8571428571429
2020 Apr,index,-15.636714443219402
2020 May,avg_weekly_earnings,-0.15091179935545762
2020 May,CPI_index,0.0019501616683959
2020 May,unemp_rate,-9.722222222222221
2020 May,emp_rate,-10.447761194029848
2020 May,index,2.7868231547128586
2020 Jun,avg_weekly_earnings,-1.7873510540788229
2020 Jun,CPI_index,0.5472046927775365
2020 Jun,unemp_rate,-13.846153846153852
2020 Jun,emp_rate,-15.000000000000002
2020 Jun,index,9.402544562812931
2020 Jul,avg_weekly_earnings,0.08737006185404184
2020 Jul,CPI_index,0.5058243501669724
2020 Jul,unemp_rate,-6.249999999999989
2020 Jul,emp_rate,-6.8627450980392135
2020 Jul,index,2.2790615590894348
2020 Aug,avg_weekly_earnings,2.748762511283709
2020 Aug,CPI_index,0.31532105240814623
2020 Aug,unemp_rate,-19.047619047619047
2020 Aug,emp_rate,-21.052631578947366
2020 Aug,index,3.2388357277753466
2020 Sep,avg_weekly_earnings,-1.9086696273411863
2020 Sep,CPI_index,0.13927469432666317
2020 Sep,unemp_rate,-9.411764705882353
2020 Sep,emp_rate,-10.666666666666668
2020 Sep,index,-2.524231871828664
2020 Oct,avg_weekly_earnings,0.9379644301841461
2020 Oct,CPI_index,0.04149377593360981
2020 Oct,unemp_rate,-14.28571428571429
2020 Oct,emp_rate,-16.417910447761198
2020 Oct,index,0.7782703245232447
2020 Nov,avg_weekly_earnings,1.85459651312454
2020 Nov,CPI_index,-0.061062721784410634
2020 Nov,unemp_rate,-3.0303030303030165
2020 Nov,emp_rate,-3.5714285714285587
2020 Nov,index,-0.22470651213165604
2020 Dec,avg_weekly_earnings,-0.5887533745620122
2020 Dec,CPI_index,0.09414784670425114
2020 Dec,unemp_rate,1.5625
2020 Dec,emp_rate,1.8518518518518379
2020 Dec,index,1.6059133378667045
2021 Jan,avg_weekly_earnings,0.1588937145498459
2021 Jan,CPI_index,0.42537834870275404
2021 Jan,unemp_rate,4.615384615384621
2021 Jan,emp_rate,5.454545454545445
2021 Jan,index,1.1930990797203833
2021 Feb,avg_weekly_earnings,-0.6364895008076243
2021 Feb,CPI_index,0.5474382793923205
2021 Feb,unemp_rate,-2.941176470588236
2021 Feb,emp_rate,-3.4482758620689724
2021 Feb,index,-3.067465429958882
2021 Mar,avg_weekly_earnings,0.8302208116424348
2021 Mar,CPI_index,0.7083273133749568
2021 Mar,unemp_rate,-6.060606060606055
2021 Mar,emp_rate,-7.142857142857128
2021 Mar,index,2.8211978980291708
2021 Apr,avg_weekly_earnings,1.2235614755671476
2021 Apr,CPI_index,0.8218909154060094
2021 Apr,unemp_rate,-8.064516129032262
2021 Apr,emp_rate,-9.615384615384615
2021 Apr,index,-1.6183511893105629
2021 May,avg_weekly_earnings,1.8496572777519704
2021 May,CPI_index,0.8017105154762838
2021 May,unemp_rate,-3.508771929824561
2021 May,emp_rate,-4.255319148936176
2021 May,index,1.1831426918352594
2021 Jun,avg_weekly_earnings,-1.9138043377082692
2021 Jun,CPI_index,0.929066290235725
2021 Jun,unemp_rate,10.909090909090914
2021 Jun,emp_rate,13.33333333333333
2021 Jun,index,2.692201452869414
2021 Jul,avg_weekly_earnings,0.40427429916298774
2021 Jul,CPI_index,0.4810523526293853
2021 Jul,unemp_rate,-6.5573770491803245
2021 Jul,emp_rate,-7.843137254901955
2021 Jul,index,-0.6869437998384242
2021 Aug,avg_weekly_earnings,2.2145557655954606
2021 Aug,CPI_index,0.206591136361145
2021 Aug,unemp_rate,-7.017543859649134
2021 Aug,emp_rate,-8.510638297872353
2021 Aug,index,1.817836565609121
2021 Sep,avg_weekly_earnings,-1.4221909878586736
2021 Sep,CPI_index,0.2715970859058281
2021 Sep,unemp_rate,-13.20754716981133
2021 Sep,emp_rate,-16.279069767441868
2021 Sep,index,-3.0574003655373883
2021 Oct,avg_weekly_earnings,1.165986585995027
2021 Oct,CPI_index,0.8308118552003085
2021 Oct,unemp_rate,-6.521739130434778
2021 Oct,emp_rate,-8.333333333333325
2021 Oct,index,1.3693442659468147
2021 Nov,avg_weekly_earnings,0.16041094874268413
2021 Nov,CPI_index,0.4913427504347645
2021 Nov,unemp_rate,-9.302325581395344
2021 Nov,emp_rate,-12.121212121212121
2021 Nov,index,0.436098486740244
2021 Dec,avg_weekly_earnings,0.9007507799409398
2021 Dec,CPI_index,0.3072517161483601
2021 Dec,unemp_rate,-5.128205128205121
2021 Dec,emp_rate,-6.896551724137923
2021 Dec,index,-0.09447885463781391
2022 Jan,avg_weekly_earnings,1.1633667908325096
2022 Jan,CPI_index,0.8414573783545265
2022 Jan,unemp_rate,18.918918918918926
2022 Jan,emp_rate,25.92592592592593
2022 Jan,index,0.8708238184449879
2022 Feb,avg_weekly_earnings,-0.7817743193484494
2022 Feb,CPI_index,0.9133979256476854
2022 Feb,unemp_rate,-6.818181818181834
2022 Feb,emp_rate,-8.82352941176473
2022 Feb,index,0.7400470140548787
2022 Mar,avg_weekly_earnings,0.28336380255939986
2022 Mar,CPI_index,1.3351379548562692
2022 Mar,unemp_rate,-7.317073170731703
2022 Mar,emp_rate,-9.677419354838701
2022 Mar,index,0.9702070800430729
2022 Apr,avg_weekly_earnings,0.4940297147024042
2022 Apr,CPI_index,0.5582531025655202
2022 Apr,unemp_rate,-13.157894736842103
2022 Apr,emp_rate,-17.85714285714286
2022 Apr,index,-2.1482133311083507
2022 May,avg_weekly_earnings,1.699742408300975
2022 May,CPI_index,1.1023523999598828
2022 May,unemp_rate,3.0303030303030276
2022 May,emp_rate,4.347826086956519
2022 May,index,0.9438068562080071
2022 Jun,avg_weekly_earnings,-1.4697750744697924
2022 Jun,CPI_index,1.3736075758819855
2022 Jun,unemp_rate,11.764705882352944
2022 Jun,emp_rate,16.666666666666675
2022 Jun,index,2.0844833581182165
2022 Jul,avg_weekly_earnings,0.5539564438168831
2022 Jul,CPI_index,-0.011811913833770227
2022 Jul,unemp_rate,0
2022 Jul,emp_rate,0
2022 Jul,index,-0.8175569316742903
2022 Aug,avg_weekly_earnings,0.1557295886218446
2022 Aug,CPI_index,-0.03543992763505033
2022 Aug,unemp_rate,0
2022 Aug,emp_rate,0
2022 Aug,index,1.671777489549564
2022 Sep,avg_weekly_earnings,0.7441827022460323
2022 Sep,CPI_index,0.21507845130008807
2022 Sep,unemp_rate,-13.157894736842103
2022 Sep,emp_rate,-17.85714285714286
2022 Sep,index,-1.3792254582787877
2022 Oct,avg_weekly_earnings,2.341847249110107
2022 Oct,CPI_index,0.4056494434112379
2022 Oct,unemp_rate,3.0303030303030276
2022 Oct,emp_rate,4.347826086956519
2022 Oct,index,-0.2551284494827333
2022 Nov,avg_weekly_earnings,-1.912549252065976
2022 Nov,CPI_index,-0.10100264418881899
2022 Nov,unemp_rate,0
2022 Nov,emp_rate,0
2022 Nov,index,-0.6598704120431509
2022 Dec,avg_weekly_earnings,0.45857698938875924
2022 Dec,CPI_index,-0.30700914645410693
2022 Dec,unemp_rate,-2.941176470588236
2022 Dec,emp_rate,-4.166666666666674
2022 Dec,index,-0.9455581517286871
2023 Jan,avg_weekly_earnings,2.2346467559581695
2023 Jan,CPI_index,0.7995363834540026
2023 Jan,unemp_rate,18.181818181818187
2023 Jan,emp_rate,26.086956521739136
2023 Jan,index,1.1072744173575844
2023 Feb,avg_weekly_earnings,-1.460662490048814
2023 Feb,CPI_index,0.5582110505732318
2023 Feb,unemp_rate,0
2023 Feb,emp_rate,0
2023 Feb,index,0.3283591984447831
2023 Mar,avg_weekly_earnings,-0.1115248164670346
2023 Mar,CPI_index,0.33107299561230263
2023 Mar,unemp_rate,-7.692307692307687
2023 Mar,emp_rate,-10.344827586206895
2023 Mar,index,0.3378765764172398
2023 Apr,avg_weekly_earnings,2.7209030409058643
2023 Apr,CPI_index,0.5059038683258521
2023 Apr,unemp_rate,-13.888888888888884
2023 Apr,emp_rate,-19.23076923076923
2023 Apr,index,-1.4438027758435057
2023 May,avg_weekly_earnings,-2.063435007360248
2023 May,CPI_index,0.25184350102023245
2023 May,unemp_rate,9.677419354838701
2023 May,emp_rate,14.28571428571428
2023 May,index,0.07546850909403435
2023 Jun,avg_weekly_earnings,0.20273872047400499
2023 Jun,CPI_index,0.3228914236486524
2023 Jun,unemp_rate,11.764705882352944
2023 Jun,emp_rate,16.666666666666675
2023 Jun,index,1.7012777748865782
2023 Jul,avg_weekly_earnings,2.679108707975386
2023 Jul,CPI_index,0.19075150192227053
2023 Jul,unemp_rate,0
2023 Jul,emp_rate,0
2023 Jul,index,-0.4626657153312119
2023 Aug,avg_weekly_earnings,-1.4778701682563566
2023 Aug,CPI_index,0.4367155068353501
2023 Aug,unemp_rate,2.6315789473684292
2023 Aug,emp_rate,3.571428571428581
2023 Aug,index,1.8817686685516755
2023 Sep,avg_weekly_earnings,0.41897635283669743
2023 Sep,CPI_index,0.24851315523766182
2023 Sep,unemp_rate,-7.692307692307687
2023 Sep,emp_rate,-10.344827586206895
2023 Sep,index,-1.7366674759245693
2023 Oct,avg_weekly_earnings,2.0895753028339126
2023 Oct,CPI_index,-0.03833795229848391
2023 Oct,unemp_rate,0
2023 Oct,emp_rate,0
2023 Oct,index,-0.9751924224690511
2023 Nov,avg_weekly_earnings,-1.7011865418737449
2023 Nov,CPI_index,-0.20151395484137025
2023 Nov,unemp_rate,-2.777777777777779
2023 Nov,emp_rate,-3.8461538461538547
2023 Nov,index,0.04070294773488303
2023 Dec,avg_weekly_earnings,0.8212568651940977
2023 Dec,CPI_index,-0.09933203278934544
2023 Dec,unemp_rate,0
2023 Dec,emp_rate,0
2023 Dec,index,0.19120645896395505
2024 Jan,avg_weekly_earnings,-0.5396507543231399
2024 Jan,CPI_index,0.5447503797930464
2024 Jan,unemp_rate,17.142857142857125
2024 Jan,emp_rate,23.99999999999998
2024 Jan,index,0.12758563465800066
2024 Feb,avg_weekly_earnings,0.6841952601136292
2024 Feb,CPI_index,0.6189671775550742
2024 Feb,unemp_rate,2.4390243902439046
2024 Feb,emp_rate,3.2258064516129226
2024 Feb,index,0.17880175525997188
