DATE,real_gdp,IR,investment,pce,govt_exp,sent,dummy_2008Q1,dummy_2008Q2,dummy_2008Q3,dummy_2008Q4,dummy_2020Q1,dummy_2020Q2
2011 Q3,0.5024225034103269,-10.71428571428571,8.255691613987004,0.7682914260550788,-2.16577714305215,-16.97588126159554,0,0,0,0,0,0
2011 Q4,2.308618301857024,-12.00000000000001,-0.9449325643199336,0.5033302236782111,0.22958520338163257,8.603351955307259,0,0,0,0,0,0
2012 Q1,-2.1043214794411402,40.90909090909092,5.231618592809029,1.388944568653172,-0.7902124598987981,16.51234567901234,0,0,0,0,0,0
2012 Q2,1.5395521676632828,48.38709677419357,1.551192972229276,0.41730159164665714,0.47866929298749916,1.059602649006619,0,0,0,0,0,0
2012 Q3,0.7127955733774893,-6.521739130434789,6.970108926276097,0.49371348261855186,0.05342581112017797,-1.747487986020091,0,0,0,0,0,0
2012 Q4,1.4593932115698705,11.627906976744185,-7.342370348358318,0.961176197552005,-0.41745044362040407,5.913739439750998,0,0,0,0,0,0
2013 Q1,-2.7089631814041337,-10.416666666666663,4.200061028390656,1.0030749022300611,-0.35379324331354933,-3.4424853064651706,0,0,0,0,0,0
2013 Q2,2.288703786946278,-18.6046511627907,3.2241051124903164,0.33724470191827116,0.8598119687445616,6.521739130434812,0,0,0,0,0,0
2013 Q3,1.5230338934724807,-28.57142857142858,10.33318328337296,0.8189212038730576,0.02408798453297223,-0.1224489795918493,0,0,0,0,0,0
2013 Q4,2.2261723926182198,4.0000000000000036,-6.086549271846886,1.2522972905849805,-0.8717116728878982,-5.680425010216583,0,0,0,0,0,0
2014 Q1,-3.993244258306383,-15.384615384615385,0.03576043303650245,0.8204030161281795,1.7414931193760363,5.199306759098787,0,0,0,0,0,0
2014 Q2,2.933426720427823,27.27272727272727,5.8968261393516075,1.4119297040471324,1.6878061347920026,2.347611202635913,0,0,0,0,0,0
2014 Q3,1.8592595174856674,-3.571428571428581,8.574423756527239,1.264983221050331,1.5917154583326987,0.1609657947686305,0,0,0,0,0,0
2014 Q4,2.013901975692134,11.111111111111116,-5.742149784122863,1.0178514193341703,-1.0356643214857741,8.196062675773398,0,0,0,0,0,0
2015 Q1,-3.1256051489897962,10.000000000000009,2.6346950477061704,0.3164600617469704,1.7033325001741373,6.38692907538061,0,0,0,0,0,0
2015 Q2,2.946619320043631,12.121212121212132,4.291114338907764,1.1908887385380096,0.34658431637981657,-1.3263525305410084,0,0,0,0,0,0
2015 Q3,0.9421912754957074,10.810810810810834,4.210011869021857,0.9651449755928132,1.3139972678171574,-3.714184648036789,0,0,0,0,0,0
2015 Q4,1.2293427433047954,17.07317073170731,-8.111511040674223,0.33003566861831146,-0.19883808021684546,0.6245407788390889,0,0,0,0,0,0
2016 Q1,-3.2817541694153185,125,-0.6990694996517832,0.803324917292958,1.2335249568921514,0.29207740051113706,0,0,0,0,0,0
2016 Q2,2.7242796031152317,3.70370370370372,3.6108491312466295,1.1336323347395982,0.42724775761118217,0.9100837277029594,0,0,0,0,0,0
2016 Q3,1.0669193349087225,6.25,3.8563231873008474,1.0422314280149614,1.9430937176557972,-2.236652236652248,0,0,0,0,0,0
2016 Q4,1.9328798953847537,13.4453781512605,-4.206303455253469,0.9754788832915695,-0.3859047546071026,3.0258302583025865,0,0,0,0,0,0
2017 Q1,-4.355651115529469,55.55555555555556,-2.891719557485606,1.3571205621435434,0.9955663930477643,4.477077363896864,0,0,0,0,0,0
2017 Q2,4.147547435098198,35.71428571428572,10.260019476166992,0.698106484780614,-0.1611820652820728,-0.8913267055193796,0,0,0,0,0,0
2017 Q3,1.1780348129682539,21.403508771929825,5.930810461129776,1.0334552384225981,1.6038379970095606,-1.3144240747146263,0,0,0,0,0,0
2017 Q4,2.3984836628977657,4.335260115606943,-4.5445587865873165,1.6985531029238388,0.9879013525219804,3.4349807220469764,0,0,0,0,0,0
2018 Q1,-3.5270268564295826,20.22160664819943,-0.10401861218526376,1.4291266339025332,2.361858595170885,0.5760759064723731,0,0,0,0,0,0
2018 Q2,3.0499198804616823,20.04608294930876,4.507662469795237,1.0636543535620158,0.8952898547435195,-0.6064690026954311,0,0,0,0,0,0
2018 Q3,1.042642405738281,10.748560460652602,7.494407037299822,0.7985832825420314,1.776220831248665,-0.2711864406779618,0,0,0,0,0,0
2018 Q4,1.5322633220566928,15.42461005199307,-5.548715896042566,0.6927482824127695,1.2991686346351283,0.06798096532969478,0,0,0,0,0,0
2019 Q1,-3.8997107278259557,8.258258258258255,0.27599624585177285,0.3461189287335298,1.8100329485696731,-3.7364130434782483,0,0,0,0,0,0
2019 Q2,3.792348688630076,-0.2773925104022301,5.090009519621952,1.334228630666301,1.6888662563664614,4.234297812279464,0,0,0,0,0,0
2019 Q3,1.289999835187161,-8.6230876216968,3.9378250970340423,1.262023282795055,0.977437333654807,-4.739336492891,0,0,0,0,0,0
2019 Q4,2.258965771708654,-24.961948249619482,-7.452988914314074,1.0350583540551739,0.03564996906717521,3.6247334754797578,0,0,0,0,0,0
2020 Q1,-5.562401849079568,-23.326572008113587,-1.898011195077709,-1.3282913559934606,1.2459688996014018,-0.5829903978052275,0,0,0,0,1,0
2020 Q2,-5.3813628112955865,-95.23809523809523,-11.391871066610415,-9.011179334583176,82.3668528818008,-23.352880303552947,0,0,0,0,0,1
2020 Q3,7.454696827300933,55.55555555555556,22.215461373286317,9.77477295047946,-19.75106630336715,2.160216021602168,0,0,0,0,0,0
2020 Q4,3.076258695448719,-3.571428571428581,-1.6700073438585372,1.8714043603075936,-17.264780100937273,5.462555066079289,0,0,0,0,0,0
2021 Q1,-3.2306803318765898,-11.111111111111105,-1.7467796151101944,3.3340802759613597,38.592352646427685,0.5430242272347563,0,0,0,0,0,0
2021 Q2,4.3184049106135936,-12.49999999999999,2.4480710640057524,4.817854647329534,-6.159960819585885,6.6472787702534175,0,0,0,0,0,0
2021 Q3,0.9214103108916794,28.57142857142856,11.313321164585322,2.095392935807028,-12.834814417749563,-12.621737436696534,0,0,0,0,0,0
2021 Q4,3.3814116488545043,-11.111111111111105,2.7704266538224998,2.659486278868406,-8.871395395065962,-6.509139545251886,0,0,0,0,0,0
2022 Q1,-4.751288624154181,50,2.4152418533091025,1.8688216036016447,-2.5768300792074927,-9.680495946590373,0,0,0,0,0,0
2022 Q2,2.4694679675265174,541.6666666666666,1.000250233951605,2.257500699719528,1.672454823290992,-8.34213305174234,0,0,0,0,0,0
2022 Q3,0.9618291479514429,184.41558441558442,5.62524393761985,1.5452107653702862,0.7464255537148246,-3.052995391705071,0,0,0,0,0,0
2022 Q4,1.9950712791018566,66.81887366818874,-6.31371106244949,1.316806339368859,1.8938761062414544,4.8128342245989275,0,0,0,0,0,0
2023 Q1,-3.2350443813731866,23.631386861313874,0.6015708063243919,1.9673979371623407,2.553847330431047,9.863945578231315,0,0,0,0,0,0
2023 Q2,2.844199449611051,10.479704797047983,1.306234743832757,0.8179358386533275,0.7816948539844049,-3.5603715170278716,0,0,0,0,0,0
2023 Q3,1.3148111606330781,5.4108216432865675,6.9506537822789705,1.4143004506216306,-0.011663635793568439,11.717495987158921,0,0,0,0,0,0
2023 Q4,2.0954164294131106,1.3307984790874583,-4.450539985006752,1.1884686420942758,0.40689514171716734,-6.704980842911878,0,0,0,0,0,0
